"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"357624","19883847","2017-06-10","2017-06-10","21.4937139249086","27.6775530333718","41.0229166849268","0"
"357625","19883848","2017-06-05","2017-06-05","42.9874278262973","27.7024056700374","41.0229166849268","0"
"357626","19883852","2017-06-09","2017-06-09","21.4903320494652","39.0139360839879","40.3437500178004","0"
"357627","19883853","2017-06-02","2017-06-02","21.4884086986899","27.7520473037813","39.9562500175428","0"
"357628","19883862","2017-06-07","2017-06-07","21.4761930157304","29.4013485818481","37.4687500159641","0"
"357629","19883867","2017-06-11","2017-06-11","21.47601084373","37.1261461300415","37.4312500159412","0"
"357630","19883875","2017-06-04","2017-06-04","21.4740317843556","35.667924701269","37.0229166823606","0"
"357631","19883876","2017-06-10","2017-06-10","21.4740319165945","35.6731435065512","37.0229166823606","0"
"357632","19883877","2017-06-04","2017-06-04","21.4726033476472","35.4780572462994","36.72708334885","0"
"357633","19883878","2017-06-03","2017-06-03","21.472342111063","35.4218959305439","36.672916682151","0"
"357634","19883879","2017-06-01","2017-06-01","64.4159252817154","35.4340963530577","36.6618056123544","0"
"357635","19883880","2017-06-03","2017-06-03","21.4722016013741","35.444829474256","36.643750015467","0"
"357636","19883881","2017-06-04","2017-06-04","21.4721616659641","35.4617652904644","36.6354166821287","0"
"357637","19883882","2017-06-02","2017-06-04","107.357219353938","36.4464040741903","36.5104168614966","2"
"357638","19883883","2017-06-13","2017-06-14","85.8864926668167","36.4551614510256","36.512500071469","1"
"357639","19883885","2017-06-03","2017-06-03","21.4714797404528","36.4541080948713","36.493750015378","0"
"357640","19883887","2017-06-04","2017-06-10","300.599421827602","36.4177247050392","36.465178992181","6"
"357641","19883888","2017-06-09","2017-06-09","21.4713996792078","36.4203574609612","36.4770833487014","0"
"357642","19883889","2017-06-04","2017-06-04","21.471038999927","36.4524736549346","36.4020833486571","0"
"357643","19883890","2017-06-04","2017-06-04","21.4707788909674","36.4115787423082","36.3479166819584","0"
"357644","19883891","2017-06-02","2017-06-02","21.4706187668204","36.4115164916475","36.3145833486054","0"
"357645","19883892","2017-06-03","2017-06-04","64.4116965372682","36.3942645141755","36.3034722869597","1"
"357646","19883893","2017-06-06","2017-06-06","21.4705588632941","36.3746589496119","36.3020833485981","0"
"369193","19912487","2017-06-05","2017-06-08","42.9568083029389","41.9076157010398","37.9229166829098","3"
"369198","19912499","2017-06-02","2017-06-02","21.4772872233391","39.1528274438268","37.6937500161018","0"
"369199","19912500","2017-06-01","2017-06-01","21.4772060620546","39.4862216765052","37.6770833494249","0"
"369200","19912501","2017-06-05","2017-06-05","21.4771653920054","39.1975376156484","37.6687500160865","0"
"369201","19912502","2017-06-13","2017-06-13","21.4771656564713","39.6186486086307","37.6687500160865","0"
"369202","19912503","2017-06-12","2017-06-13","150.338104691327","39.1827347401869","37.6592263152916","1"
"369203","19912504","2017-06-01","2017-06-01","21.4771047584653","39.1909376980135","37.6562500160788","0"
"369206","19912508","2017-06-06","2017-06-07","42.9538850300074","39.6389245559765","37.622916682725","1"
"369207","19912509","2017-06-04","2017-06-04","42.9538446953416","39.1843133192822","37.6187500160558","0"
"369208","19912510","2017-06-01","2017-06-01","21.4768616251945","39.175097792073","37.6062500160482","0"
"369209","19912511","2017-06-01","2017-06-01","21.4768615896463","39.2276924054744","37.6062500160482","0"
"369210","19912512","2017-06-01","2017-06-01","42.9536824830055","39.1544964964513","37.6020833493789","0"
"369211","19912513","2017-06-02","2017-06-02","21.4768412202597","39.2833460819665","37.6020833493789","0"
"369212","19912514","2017-06-03","2017-06-03","21.4768411624432","39.3201602492565","37.6020833493789","0"
"369213","19912515","2017-06-03","2017-06-04","42.9536416238308","39.3048110629648","37.5979166827097","1"
"369214","19912516","2017-06-03","2017-06-03","21.476800771904","39.0107591817426","37.5937500160405","0"
"369215","19912517","2017-06-03","2017-06-03","21.4767802887082","39.376654996017","37.5895833493713","0"
"369216","19912519","2017-06-01","2017-06-01","21.4767397016168","38.9989507750077","37.5812500160328","0"
"369217","19912520","2017-06-06","2017-06-06","21.4767399114966","39.5615241127784","37.5812500160328","0"
"369218","19912521","2017-06-02","2017-06-03","107.383496209621","39.3636356000779","37.5729167759424","1"
"369219","19912522","2017-06-05","2017-06-05","21.4766992246747","39.3205270700002","37.5729166826944","0"
"369220","19912523","2017-06-03","2017-06-03","21.4764562590003","39.3782178114031","37.5229166826638","0"
"369221","19912527","2017-06-01","2017-06-01","21.4762334470987","38.7240112930815","37.4770833493025","0"
"369222","19912529","2017-06-01","2017-06-01","21.4762130414724","38.7323525727631","37.4729166826333","0"
"369224","19912533","2017-06-04","2017-06-04","21.4757882658243","38.5769846430023","37.38541668258","0"
"369227","19912547","2017-06-04","2017-06-04","21.4754447030425","39.4626662357483","37.3145833492036","0"
"369228","19912556","2017-06-06","2017-06-08","472.459988310432","40.9552440809617","37.2869325928269","2"
"369230","19912568","2017-06-07","2017-06-09","42.950444601202","40.697841451614","37.2687500158424","2"
"369231","19912574","2017-06-12","2017-06-12","42.9504043142796","40.727002636626","37.2645833491732","0"
"369232","19912577","2017-06-14","2017-06-14","42.9503639394164","42.1330227618925","37.2604166825041","0"
"369233","19912584","2017-06-12","2017-06-12","42.9502830402017","40.6993061038801","37.2520833491657","0"
"369234","19912602","2017-06-13","2017-06-13","21.475000215435","40.2884995870033","37.2229166824813","0"
"369235","19912605","2017-06-06","2017-06-13","279.174577678812","40.4430767807244","37.2161862155319","7"
"369236","19912609","2017-06-05","2017-06-05","42.9499600630045","40.3150518610522","37.2187500158121","0"
"369237","19912626","2017-06-13","2017-06-13","21.474858863163","40.4350789892755","37.193750015797","0"
"369238","19912627","2017-06-08","2017-06-13","1653.54492640214","42.5282288962738","37.167507447947","5"
"369239","19912646","2017-06-12","2017-06-12","21.474758037746","40.2931986823344","37.1729166824511","0"
"369240","19912656","2017-06-13","2017-06-13","42.9494351376414","39.6325699808642","37.1645833491127","0"
"369241","19912661","2017-06-03","2017-06-03","21.4746773038983","39.1707515839416","37.1562500157743","0"
"369242","19912701","2017-06-03","2017-06-03","21.4743745539546","40.073458845633","37.0937500157366","0"
"369243","19912702","2017-06-07","2017-06-12","128.845094507205","41.290161624679","37.088194637856","5"
"369244","19912703","2017-06-05","2017-06-10","236.218673758197","41.4455690579859","37.0914773420361","5"
"369245","19912705","2017-06-08","2017-06-09","42.9487086785913","41.4894066256711","37.0895833490674","1"
"369246","19912712","2017-06-13","2017-06-13","21.4742939830065","39.5580629049747","37.0770833490599","0"
"369247","19912713","2017-06-04","2017-06-04","21.4742938547254","39.5632854362183","37.0770833490599","0"
"369248","19912715","2017-06-05","2017-06-05","21.4742537675738","39.4127232404477","37.0687500157215","0"
"369249","19912729","2017-06-14","2017-06-14","21.4738503882289","40.2249700819223","36.9854166823381","0"
"369250","19912730","2017-06-02","2017-06-02","21.4738304317713","38.5484484997644","36.9812500156689","0"
"369251","19912733","2017-06-03","2017-06-03","21.4738102298498","39.6259793895656","36.9770833489997","0"
"369252","19912738","2017-06-13","2017-06-13","21.47370954808","39.594279559303","36.9562500156538","0"
"369253","19912740","2017-06-12","2017-06-12","21.4737096504807","39.7454923211673","36.9562500156538","0"
"369254","19912742","2017-06-07","2017-06-07","21.4736894142747","40.1447919397922","36.9520833489847","0"
"369257","19912752","2017-06-07","2017-06-13","171.788288330436","40.0714863435966","36.9192709914492","6"
"369258","19912753","2017-06-08","2017-06-08","21.4735485175848","40.1137944012842","36.9229166823005","0"
"369259","19912756","2017-06-08","2017-06-08","21.4735081017852","40.1250452766122","36.9145833489622","0"
"369260","19912770","2017-06-08","2017-06-11","42.9464528883815","39.4721162609042","36.8562500155939","3"
"369261","19912777","2017-06-07","2017-06-07","21.4730855628252","39.4648726311144","36.8270833489097","0"
"369262","19912780","2017-06-06","2017-06-06","21.4730253550887","39.4740409475856","36.8145833489023","0"
"369263","19912785","2017-06-05","2017-06-12","214.729195097744","39.4890707911021","36.7912502533007","7"
"369264","19912790","2017-06-13","2017-06-13","21.4728846746922","39.4173905670043","36.7854166822182","0"
"369265","19912805","2017-06-05","2017-06-05","21.4726031726122","38.7635920370666","36.72708334885","0"
"369266","19912806","2017-06-13","2017-06-14","64.4183745378613","38.7715552110821","36.7256945101957","1"
"369267","19912807","2017-06-13","2017-06-13","21.4726032344818","38.9663386459905","36.72708334885","0"
"383032","19995566","2017-07-03","2017-07-04","193.382098477173","26.4686057315109","39.6807871909552","1"
"383033","19995567","2017-07-01","2017-07-01","21.4809307295084","33.8620335126027","38.4395833498987","0"
"383034","19995569","2017-07-02","2017-07-06","236.26241247406","28.7541514473793","37.9081442927434","4"
"383169","19995570","2017-07-03","2017-07-06","257.746338666773","28.7909342977673","37.9114584637043","3"
"383170","19995572","2017-07-01","2017-07-06","214.761559732103","37.0577630097095","37.4637502270324","5"
"383171","19995573","2017-07-04","2017-07-06","128.858720440555","37.1257481302112","37.4375000786451","2"
"383172","19995574","2017-07-07","2017-07-12","107.378100241542","37.1666547622494","37.3754168307196","5"
"383173","19995575","2017-07-05","2017-07-05","21.4756670017362","36.8761466582248","37.3604166825648","0"
"383174","19995576","2017-07-02","2017-07-02","21.4751819726348","36.8376012256674","37.2604166825041","0"
"383175","19995577","2017-07-13","2017-07-13","21.4750202109456","36.9573672578473","37.2270833491505","0"
"383176","19995578","2017-07-05","2017-07-05","21.4748386985898","36.8971637582065","37.1895833491278","0"
"383177","19995579","2017-07-01","2017-07-15","450.970954359925","36.9058344356175","37.178274151627","14"
