"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"407463","1461779","2002-07-05","2002-07-05","42.9567880057573","40.4142979071011","37.9208334085908","0"
"407464","1461780","2002-07-02","2002-07-02","21.4783838436365","40.5504778851015","37.9187500162405","0"
"407465","1461781","2002-07-02","2002-07-02","21.4783632681251","40.1784807863191","37.9145833495713","0"
"407466","1461782","2002-07-04","2002-07-05","816.159970112848","40.4014321529009","37.8799373403785","1"
"407467","1461785","2002-07-02","2002-07-05","85.9132304684401","40.1841054494791","37.9031251784092","3"
"407468","1461789","2002-07-04","2002-07-06","257.729145626748","38.5423582581683","37.7357641017421","2"
"407469","1461790","2002-07-11","2002-07-11","236.246892296553","41.0979359947299","37.722538028861","0"
"407470","1461792","2002-07-05","2002-07-05","21.477368547976","38.1187961299085","37.7104166827787","0"
"407471","1461798","2002-07-08","2002-07-11","64.4314763796806","39.0055531045275","37.6673611791763","3"
"407472","1461800","2002-07-02","2002-07-05","64.4313956697941","38.195579924919","37.6618056236105","3"
"407473","1461803","2002-07-06","2002-07-06","21.4768007172346","39.3998939366716","37.5937500160405","0"
"407474","1461804","2002-07-03","2002-07-03","21.4767601920724","39.4007407666288","37.5854166827021","0"
"407475","1461809","2002-07-09","2002-07-09","21.4766588646054","38.9218892399177","37.564583349356","0"
"407476","1461812","2002-07-05","2002-07-07","279.194467304587","39.322594803251","37.5469555198944","2"
"407477","1461815","2002-07-12","2002-07-12","21.4765574372888","39.0528962923326","37.5437500160099","0"
"407478","1461816","2002-07-05","2002-07-09","343.623810747814","39.3852525131136","37.5343752079637","4"
"407479","1461819","2002-07-01","2002-07-04","64.4293693901539","43.2973893793068","37.5229166826638","3"
"407480","1461820","2002-07-02","2002-07-02","21.4764157471895","39.4841332284687","37.5145833493254","0"
"407481","1461823","2002-07-05","2002-07-05","21.4763549238443","39.3777317746651","37.5020833493178","0"
"407482","1461827","2002-07-02","2002-07-02","21.47595029248","39.5437228355904","37.4187500159336","0"
"407483","1461830","2002-07-02","2002-07-02","21.4758085802078","39.4339370172904","37.3895833492492","0"
"407484","1461831","2002-07-13","2002-07-13","21.4757883921027","38.5717407111539","37.38541668258","0"
"407485","1461832","2002-07-04","2002-07-04","21.4757882658243","38.5769846430023","37.38541668258","0"
"407486","1461835","2002-07-05","2002-07-05","21.475646725738","40.386168094363","37.3562500158956","0"
"407487","1461840","2002-07-07","2002-07-08","64.426030612278","39.5250605637255","37.2937500158576","1"
"407488","1461842","2002-07-07","2002-07-14","128.851576717496","39.5442349357029","37.2770837335795","7"
"407489","1461845","2002-07-05","2002-07-05","64.4256673687458","39.5642916414699","37.2687500158424","0"
"407490","1461846","2002-07-02","2002-07-02","21.4752222637296","39.590470620919","37.2687500158424","0"
"407491","1461847","2002-07-06","2002-07-06","21.4752224445462","39.6166496003681","37.2687500158424","0"
"407492","1461848","2002-07-02","2002-07-02","21.4751819271326","39.6017955619272","37.2604166825041","0"
"407493","1461849","2002-07-14","2002-07-14","21.4751820274949","39.622736428111","37.2604166825041","0"
"407494","1461851","2002-07-04","2002-07-04","42.9503438005447","39.7734578009208","37.2583334067901","0"
"407495","1461852","2002-07-03","2002-07-05","408.017049242926","41.1093855854249","37.238927061007","2"
"407496","1461853","2002-07-14","2002-07-14","21.4751617106318","39.6885987747586","37.2562500158349","0"
"407497","1461854","2002-07-02","2002-07-06","85.9023349645257","39.6243488928162","37.2510417257002","4"
"407500","1461859","2002-07-14","2002-07-15","150.326810861552","39.8324313349817","37.2312501430935","1"
"407501","1461860","2002-07-12","2002-07-13","42.9500811010599","39.5210563417827","37.2312500158197","1"
"407502","1461862","2002-07-03","2002-07-06","150.324960807526","39.5702597157926","37.221726253263","3"
"407503","1461863","2002-07-06","2002-07-06","128.853605046499","39.7140393059638","37.2118056591643","0"
"407505","1461864","2002-07-04","2002-07-07","64.4247983682394","39.5207500177874","37.2090278447092","3"
"407507","1461872","2002-07-07","2002-07-07","21.4748586872339","39.5197256714948","37.193750015797","0"
"407509","1461876","2002-07-01","2002-07-04","85.8992739744782","40.0684387267291","37.1854167973959","3"
"407511","1461880","2002-07-12","2002-07-12","21.4747779664278","39.6626590911841","37.1770833491203","0"
"407512","1461883","2002-07-08","2002-07-09","128.847939254999","39.6512343223954","37.1652778920534","1"
"407516","1461894","2002-07-05","2002-07-06","64.4235269869447","41.5983561232272","37.1215278444944","1"
"407518","1461899","2002-07-02","2002-07-05","42.9488095083594","40.4946935604936","37.1000000730313","3"
"407521","1461904","2002-07-05","2002-07-05","21.4743745881081","40.5174716204319","37.0937500157366","0"
"407523","1461909","2002-07-05","2002-07-07","107.371115336835","40.6233078211857","37.078750067015","2"
"407524","1461910","2002-07-03","2002-07-05","107.371409478092","38.537354195772","37.0745834040081","2"
"407527","1461913","2002-07-02","2002-07-02","21.4742133663535","40.045402519938","37.0604166823832","0"
"407528","1461914","2002-07-02","2002-07-04","171.79324261992","40.5337293493464","37.0484376550923","2"
"407530","1461916","2002-07-05","2002-07-10","107.37107665894","40.3794999195805","37.0445834880507","5"
"407531","1461917","2002-07-02","2002-07-07","85.8968396050334","37.9464460496111","37.0291667395082","5"
"407532","1461918","2002-07-05","2002-07-05","21.4740720751762","39.9621665650557","37.0312500156989","0"
"407534","1461967","2002-07-05","2002-07-05","21.4731862426639","37.5386809689034","36.8479166822556","0"
"407536","1461922","2002-07-04","2002-07-05","42.9479831159592","40.2847583201143","37.0145833490223","1"
"407537","1461923","2002-07-09","2002-07-10","214.738497739649","40.3258769195909","37.0075002944926","1"
"407541","1461930","2002-07-08","2002-07-08","21.4738304132462","40.2853584991398","36.9812500156689","0"
"407547","1461940","2002-07-04","2002-07-05","107.368439108574","37.8021292576832","36.9362501193774","1"
"407557","1461957","2002-07-03","2002-07-03","21.473387296629","37.5383211700209","36.8895833489472","0"
"407558","1461959","2002-07-03","2002-07-03","21.473327205348","38.0426411642603","36.8770833489397","0"
"407559","1461960","2002-07-03","2002-07-07","300.626100499451","37.5292653803387","36.8613100969762","4"
"407564","1461970","2002-07-03","2002-07-03","21.4731460893512","38.0291857232867","36.8395833489172","0"
"407575","1461993","2002-07-05","2002-07-05","64.4194131664753","37.6243513330716","36.771527834266","0"
"407576","1461994","2002-07-04","2002-07-04","21.4728243852377","37.6527754793439","36.7729166822107","0"
"407577","1461995","2002-07-15","2002-07-15","21.4728041563988","37.5519016445894","36.7687500155415","0"
"407579","1461998","2002-07-04","2002-07-04","85.8910965135098","37.8010913696691","36.7625000721304","0"
"450174","1416155","2002-07-30","2002-07-31","107.453881223905","33.8233912744117","40.4062501210173","1"
"450175","1416251","2002-07-19","2002-07-20","85.8889341672897","37.3130152208055","36.7000000719652","1"
"450176","1416157","2002-07-19","2002-07-20","343.80396897583","33.991035813594","39.8148442442438","1"
"450198","1416152","2002-07-31","2002-07-31","21.4914301593542","34.1895815786704","40.5645833512821","0"
"450199","1416153","2002-07-28","2002-07-29","343.840459987307","34.175392334864","40.5515626706489","1"
"450200","1416154","2002-07-28","2002-07-31","107.456363765109","34.1898650664735","40.5329167467782","3"
"450201","1416161","2002-07-15","2002-07-19","150.389778209698","33.4154489110418","39.134226328246","4"
"450202","1416162","2002-07-12","2002-07-21","257.810384710979","31.8888674306877","39.0614584783679","9"
"450207","1416163","2002-07-23","2002-07-30","687.483939574492","31.8817051491156","39.0384124925543","7"
"450208","1416170","2002-07-28","2002-07-29","171.863919809079","31.9993059302269","39.0041667449423","1"
"450209","1416171","2002-07-30","2002-07-30","21.4818506435633","32.9530342465985","38.627083350017","0"
"450210","1416173","2002-07-28","2002-07-28","21.4814007379532","26.0875026862504","38.5354166832924","0"
"450211","1416184","2002-07-13","2002-07-18","322.135481258583","35.6442474867569","37.3648612599366","5"
"450212","1416188","2002-07-24","2002-07-24","21.4752830232382","36.842559096794","37.28125001585","0"
"450213","1416195","2002-07-10","2002-07-21","1524.70985215966","35.7589773983807","37.1807834081916","11"
"450214","1416204","2002-07-11","2002-07-16","85.8991324069738","35.7201567580066","37.1781250588799","5"
"450215","1416212","2002-07-15","2002-07-22","322.119214126229","36.7329993684026","37.1545836196311","7"
"450216","1416213","2002-07-21","2002-07-21","21.4746569531798","35.8071775856629","37.1520833491052","0"
"450217","1416220","2002-07-14","2002-07-16","42.9490517606497","35.6401988624508","37.1250000730983","2"
"450218","1416222","2002-07-19","2002-07-19","21.4745358838677","35.7796684165369","37.1270833490901","0"
"450219","1416223","2002-07-21","2002-07-23","171.797231465364","36.6957571392174","37.1208335210889","2"
"450220","1416238","2002-07-24","2002-07-26","687.184000679588","36.6734491534356","37.0467452691989","2"
"467609","1461580","2002-07-15","2002-07-20","85.9510465675353","39.7353483096021","39.7927083980894","5"
"467610","1461875","2002-07-25","2002-07-28","279.17285420419","38.2516215732621","37.1828527993124","3"
"467615","1461593","2002-07-20","2002-07-20","21.4871087663889","44.2648197380792","39.6937500173702","0"
"467636","1461639","2002-07-17","2002-07-17","21.4858930418849","39.0684451197357","39.4479166838765","0"
"467653","1461868","2002-07-24","2002-07-26","85.9006266275406","38.1407159946342","37.205208381458","2"
"467674","1461866","2002-07-20","2002-07-21","64.4241837453723","40.2768539584008","37.2076389558204","1"
"467678","1461757","2002-07-25","2002-08-07","1224.33327982039","40.5174362748779","38.1600534405173","13"
"467679","1461761","2002-07-22","2002-07-25","107.397021934724","40.4679964421488","38.1120834104974","3"
"467680","1461762","2002-07-23","2002-07-23","322.187851025951","40.5710977288478","38.0943060150738","0"
"467681","1461765","2002-07-19","2002-07-20","64.4376335208535","40.7166425079905","38.0881945135621","1"
"467682","1461766","2002-07-29","2002-07-29","21.4791974611402","40.5951037500161","38.0854166830106","0"
"467683","1461768","2002-07-24","2002-07-25","42.958191727519","40.4697586923307","38.0645833496643","1"
"467684","1461769","2002-07-22","2002-07-22","128.873598299885","40.5430268186721","38.031250174316","0"
"467685","1461771","2002-07-28","2002-07-30","42.9577033957124","40.5320431842836","38.0145833496333","2"
"467686","1461775","2002-07-18","2002-07-18","42.9573168037415","40.6132484779617","37.9750000754062","0"
"467687","1461776","2002-07-24","2002-07-24","42.9572966445565","40.4773121842038","37.9729166829408","0"
"467688","1461777","2002-07-25","2002-07-25","42.9572150678635","40.4780030640829","37.9645833496023","0"
"467689","1461778","2002-07-28","2002-07-28","21.4785465037823","40.0087535570459","37.9520833495945","0"
"467690","1461783","2002-07-27","2002-08-03","472.523530390167","40.6719785010725","37.9066291359283","7"
"467691","1461784","2002-07-20","2002-07-23","730.261542647362","40.1683821559158","37.8977951331453","3"
"467692","1461786","2002-07-21","2002-07-21","64.4336286377192","40.4637174732549","37.8826389471259","0"
"467693","1461787","2002-07-28","2002-07-28","42.9562799403906","40.689206944406","37.8687500162096","0"
"467694","1461788","2002-07-25","2002-08-01","214.773272608101","38.5613073074607","37.7450002274106","7"
"467697","1461871","2002-07-25","2002-07-25","21.4748788808703","38.2351106007821","37.1979166824662","0"
"467698","1461874","2002-07-16","2002-07-16","21.4748385476828","38.2361210084824","37.1895833491278","0"
"467699","1461791","2002-07-15","2002-07-19","2104.78971722072","41.6761078441919","37.7075278397626","4"
"467700","1461793","2002-07-25","2002-07-25","42.9544731299639","38.5629223860334","37.6833334079415","0"
"467701","1461794","2002-07-22","2002-07-26","150.342797359216","39.1191476206114","37.6741072246952","4"
"467702","1461795","2002-07-21","2002-07-25","1224.18995205032","39.2034779596073","37.6675809064543","4"
"467703","1461796","2002-07-21","2002-07-30","859.085559552002","38.1489709498678","37.653126946356","9"
"467704","1461797","2002-07-31","2002-08-01","493.973754297732","39.481402716856","37.674909846038","1"
"467705","1461799","2002-07-17","2002-07-18","107.386015228426","38.1261686428829","37.661250122556","1"
"467706","1461801","2002-07-27","2002-07-27","21.4769019125581","39.2794285383391","37.6145833493866","0"
"467707","1461802","2002-07-16","2002-07-16","21.4768614323974","39.1488004853724","37.6062500160482","0"
"467708","1461805","2002-07-29","2002-07-29","21.4767398043156","39.0252392487353","37.5812500160328","0"
"467709","1461806","2002-07-21","2002-07-21","21.4767399046421","39.0304969434809","37.5812500160328","0"
"467710","1461807","2002-07-13","2002-07-22","193.290297459412","39.066295933859","37.5659725792515","9"
"467711","1461808","2002-07-19","2002-07-22","64.4299965065002","38.9927031521179","37.5659722900389","3"
"467712","1461810","2002-07-23","2002-07-25","107.385563647747","39.0439374055501","37.5587500719381","2"
"467713","1461811","2002-07-18","2002-07-18","21.4766182863474","39.0331666522197","37.5562500160176","0"
"467714","1461813","2002-07-25","2002-07-25","21.4765775670648","39.0498238361973","37.5479166826791","0"
"467715","1461814","2002-07-21","2002-07-23","64.4297965196133","39.3503971650294","37.5465278405426","2"
"467716","1461817","2002-07-19","2002-07-19","21.4764967395425","39.4036337670494","37.5312500160022","0"
"467717","1461818","2002-07-28","2002-08-13","4316.73730994047","39.4243388638874","37.5032727562839","16"
"467718","1461821","2002-07-24","2002-07-25","236.23874811883","39.2281288965153","37.5126895129888","1"
"467719","1461822","2002-07-17","2002-07-25","1073.81146561483","38.7505106677582","37.4824190307797","8"
"467720","1461825","2002-07-28","2002-07-28","107.381383858919","39.4240933584258","37.4545835115309","0"
"467721","1461887","2002-07-20","2002-07-20","42.9493140467882","38.1936257304624","37.1520833491052","0"
"467722","1461826","2002-07-22","2002-07-28","966.417166828965","39.5816364939183","37.4271764713463","6"
"467723","1461828","2002-07-17","2002-07-21","236.237001671218","39.5548608703178","37.4100380305981","4"
"467724","1461829","2002-07-27","2002-08-08","708.70587026863","39.4960345604329","37.4054930020759","12"
"467725","1461833","2002-07-24","2002-07-25","257.707720938778","39.4575517259057","37.3555559119686","1"
"467726","1461834","2002-07-18","2002-07-18","21.475666881454","39.4500592332668","37.3604166825648","0"
"467727","1461836","2002-07-07","2002-07-16","3199.86380593202","42.456269072709","37.3296306623419","9"
"467728","1461837","2002-07-25","2002-07-25","171.801013532257","42.5073987076566","37.3265626355348","0"
"467729","1461838","2002-07-28","2002-08-03","300.656933164346","40.1096710480546","37.3166675991067","6"
"467730","1461839","2002-07-16","2002-07-18","279.177417118597","39.5124152049267","37.3011221228458","2"
"467731","1461841","2002-07-25","2002-07-25","128.850843384743","41.4255718992534","37.2861112568208","0"
"467732","1461843","2002-07-20","2002-07-22","42.9505861870885","40.0249411940867","37.2833334068575","2"
"467733","1461844","2002-07-23","2002-07-23","21.4752424889922","39.7811607363911","37.2729166825116","0"
"467734","1461850","2002-07-25","2002-07-29","128.85099989866","39.7065549657865","37.2555556864805","4"
"467735","1461855","2002-07-20","2002-07-23","85.9005253394961","39.6486649141239","37.2500000734344","3"
"467736","1461856","2002-07-24","2002-07-26","85.9010203288317","39.7898634217511","37.244791840867","2"
"467738","1461865","2002-07-15","2002-07-22","150.325050966644","39.6850219325365","37.2068453477986","7"
"467740","1461881","2002-07-19","2002-07-19","42.9495158331275","38.2773621899593","37.1729166824511","0"
"467741","1461882","2002-07-24","2002-07-25","64.424213146925","38.2778660367152","37.1687500157819","1"
"467742","1461884","2002-07-19","2002-07-19","21.4747376783609","40.4373850139868","37.1687500157819","0"
"467744","1461888","2002-07-28","2002-07-30","1138.16038756471","41.5695139535786","37.1397414029685","2"
"467745","1461889","2002-07-18","2002-07-18","64.4239106866837","38.309138276445","37.147916682436","0"
"467747","1461891","2002-07-26","2002-07-29","1825.33513066816","39.9107372577505","37.1256156138862","3"
"467750","1461896","2002-07-24","2002-07-24","42.9488905241728","39.5796043178227","37.108333406387","0"
"467753","1461901","2002-07-21","2002-07-25","3135.30127378522","40.0536518114791","37.0778556778463","4"
"467755","1461906","2002-07-18","2002-07-18","42.9486281650066","40.0276792200487","37.0812500157291","0"
"467760","1461928","2002-07-21","2002-07-21","21.4738506277561","37.8985307826307","36.985416682338","0"
"467761","1461934","2002-07-16","2002-07-16","21.4737296550274","38.0894502621085","36.960416682323","0"
"467762","1461937","2002-07-16","2002-07-24","1395.78901139429","39.738109573408","36.947788782852","8"
"467763","1461939","2002-07-14","2002-07-20","279.156789507198","38.0870523992353","36.9427886578507","6"
"467774","1461964","2002-07-20","2002-07-20","42.9464329548717","37.497488333215","36.8541667390409","0"
"467775","1461966","2002-07-25","2002-07-25","21.47320629282","37.4938628870299","36.8520833489247","0"
"467777","1461979","2002-07-19","2002-07-21","64.4185098459601","37.628837156048","36.8159722881962","2"
"467779","1461984","2002-07-30","2002-08-06","300.623141771984","37.6705582753916","36.7985129569813","7"
"467780","1461985","2002-07-16","2002-07-16","21.472964949441","37.6567032314477","36.8020833488948","0"
"467782","1461987","2002-07-18","2002-07-18","42.9458898596764","37.6780701036156","36.7979166822256","0"
"467783","1461988","2002-07-18","2002-07-20","64.4187542035818","37.641517627824","36.7923611770242","2"
"467785","1461991","2002-07-19","2002-07-19","21.4728443709731","37.6444180577562","36.7770833488798","0"
"467787","1461992","2002-07-18","2002-07-25","322.094626600313","37.5875437241478","36.7693056782789","7"
"467788","1461996","2002-07-22","2002-07-22","21.4728041821599","37.6403263731657","36.7687500155415","0"
"525407","1582958","2002-08-11","2002-08-12","42.9829020240664","34.2657597701218","40.5687500179516","1"
"525408","1582959","2002-08-12","2002-08-13","193.410901981735","33.8201436579596","40.3006946767869","1"
"525409","1582966","2002-08-07","2002-08-07","21.4865313447118","28.1942767522625","39.5770833506272","0"
"525410","1582970","2002-08-11","2002-08-14","537.117289740062","35.2782743485278","39.1617504449888","3"
"525411","1582976","2002-08-10","2002-08-10","21.4838994387269","31.8750603493331","39.043750016949","0"
"525412","1582978","2002-08-07","2002-08-08","85.9326147414684","32.9362099033756","38.9406250530343","1"
"525413","1582980","2002-08-04","2002-08-06","85.9334979578733","32.0527338508555","38.9208334113742","2"
"525414","1582984","2002-08-12","2002-08-12","21.4831405204654","32.8496308293917","38.8895833501838","0"
"525415","1582986","2002-08-12","2002-08-12","21.4830586019993","32.852630318762","38.8729166835064","0"
"525416","1582988","2002-08-01","2002-08-01","386.692342665148","33.0241464523344","38.828010255785","0"
"525417","1582989","2002-08-01","2002-08-02","257.78664382093","32.9707182263145","38.798611229958","1"
"525418","1582996","2002-08-04","2002-08-13","515.524303587663","37.0897168363106","38.2831609621739","9"
"525419","1582997","2002-08-13","2002-08-13","21.4802369013906","37.0928355000005","38.2979166831432","0"
"525420","1583003","2002-08-10","2002-08-10","21.4771249237776","33.2140324184199","37.660416682748","0"
