"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"403807","13997286","2012-06-06","2012-06-07","42.9920894931436","27.5617274053792","41.4895833519156","1"
"403808","13997287","2012-06-10","2012-06-10","21.4891114164829","29.4983150964548","40.0979166843033","0"
"403809","13997292","2012-06-03","2012-06-03","64.4445304748535","29.4798482603421","38.6201389516612","0"
"403810","13997293","2012-06-01","2012-06-01","21.4759906190157","35.7284179652153","37.427083349272","0"
"403811","13997294","2012-06-05","2012-06-05","21.4759503860593","35.8398597083139","37.4187500159336","0"
"403812","13997295","2012-06-03","2012-06-03","21.4759501644731","36.0024939249507","37.4187500159336","0"
"403813","13997296","2012-06-07","2012-06-14","730.181169943798","35.7140982964294","37.4006136259031","7"
"403814","13997297","2012-06-03","2012-06-07","300.664108824122","35.9804104373106","37.4047622147287","4"
"403815","13997298","2012-06-03","2012-06-03","21.4758893726587","35.8286340032625","37.406250015926","0"
"403816","13997299","2012-06-07","2012-06-07","21.4758690142751","35.7007593276542","37.4020833492568","0"
"403817","13997300","2012-06-03","2012-06-03","21.4758690456867","35.8528671687617","37.4020833492568","0"
"403818","13997301","2012-06-03","2012-06-03","21.475687196207","35.8139717200558","37.364583349234","0"
"403819","13997302","2012-06-02","2012-06-03","107.378618131912","35.833350040174","37.3612501584949","1"
"403820","13997303","2012-06-01","2012-06-01","21.475646804285","35.8099951115244","37.3562500158956","0"
"403821","13997305","2012-06-01","2012-06-01","21.4756065308809","35.7483657158214","37.3479166825572","0"
"403822","13997306","2012-06-01","2012-06-07","171.803553622961","35.8624308039731","37.3453125700801","6"
"403823","13997307","2012-06-10","2012-06-10","21.4755861971736","35.7044538798431","37.343750015888","0"
"403824","13997308","2012-06-07","2012-06-07","21.4755861378789","35.714935921349","37.343750015888","0"
"403825","13997309","2012-06-08","2012-06-08","21.4755860883832","35.725417962855","37.343750015888","0"
"403826","13997310","2012-06-07","2012-06-07","21.4755659444928","35.8230097346749","37.3395833492188","0"
"403827","13997311","2012-06-01","2012-06-09","279.183188294661","35.8613751922477","37.3338143153647","8"
"403828","13997312","2012-06-10","2012-06-11","42.9509903036594","35.8501143501002","37.3250000736365","1"
"403829","13997313","2012-06-03","2012-06-09","214.753149629807","35.860628712635","37.307500585385","6"
"403830","13997314","2012-06-11","2012-06-13","42.950828702724","35.8212119387531","37.3083334069249","2"
"403831","13997317","2012-06-12","2012-06-13","64.4265464918137","35.7060065799639","37.2881945115707","1"
"403832","13997318","2012-06-03","2012-06-03","21.4753032187462","36.0852404582739","37.2854166825192","0"
"403833","13997319","2012-06-03","2012-06-03","21.4752426579595","36.0583038382675","37.2729166825116","0"
"403834","13997320","2012-06-14","2012-06-14","21.4751618683815","35.7362289172294","37.2562500158349","0"
"403835","13997321","2012-06-02","2012-06-05","85.9003035251498","35.6846538102968","37.2385418408407","3"
"403836","13997323","2012-06-03","2012-06-03","21.4750202397704","35.6543747697517","37.2270833491505","0"
"403837","13997324","2012-06-10","2012-06-10","21.4750201164007","36.3712822832822","37.2270833491505","0"
"403838","13997325","2012-06-07","2012-06-07","21.4750002107263","35.6314745032534","37.2229166824813","0"
"403839","13997326","2012-06-04","2012-06-04","21.4749801903009","35.6504355425542","37.2187500158121","0"
"403840","13997327","2012-06-12","2012-06-13","42.9498791006207","35.6438820669355","37.2104166824738","1"
"403841","13997329","2012-06-04","2012-06-07","42.9497782637238","35.6651180470039","37.2000000732998","3"
"403842","13997331","2012-06-13","2012-06-13","21.4748587735891","35.6543193752667","37.193750015797","0"
"403843","13997334","2012-06-13","2012-06-13","21.4747982373953","35.8837558957071","37.1812500157894","0"
"403844","13997335","2012-06-12","2012-06-14","42.9494551596522","35.6101660773674","37.1666667398769","2"
"403845","13997337","2012-06-07","2012-06-07","21.4746771231055","35.620943065367","37.1562500157743","0"
"403846","13997338","2012-06-09","2012-06-09","21.4744551181674","35.7822421655571","37.1104166824133","0"
"403847","13997339","2012-06-13","2012-06-13","21.4742132158995","35.6751043376453","37.0604166823832","0"
"403848","13997340","2012-06-06","2012-06-07","42.9480032600045","36.0146220812944","37.0166667394747","1"
"403849","13997343","2012-06-13","2012-06-13","21.4738907724261","36.6663007768418","36.9937500156764","0"
"403850","13997344","2012-06-12","2012-06-12","64.4202009826899","35.8267805212018","36.9576389462424","0"
"403851","13997345","2012-06-03","2012-06-03","21.4737094408035","35.4698211236251","36.9562500156538","0"
"403852","13997346","2012-06-13","2012-06-13","21.4736694320083","36.6285873886755","36.9479166823155","0"
"403853","13997347","2012-06-13","2012-06-13","21.4736088735104","35.4966124742268","36.935416682308","0"
"403854","13997348","2012-06-08","2012-06-09","64.4207462117195","35.4766506009438","36.9298611773577","1"
"403855","13997350","2012-06-08","2012-06-08","42.9466943439722","35.3750492168367","36.8812500156089","0"
"403856","13997351","2012-06-01","2012-06-01","64.4185333148956","35.4977178659147","36.7770834998773","0"
"403858","13997352","2012-06-07","2012-06-13","107.363237385738","35.3575114433259","36.736250142165","6"
"403859","13997354","2012-06-07","2012-06-10","107.362775474346","35.363241733174","36.7170835838729","3"
"403860","13997355","2012-06-06","2012-06-06","21.4725430241585","35.3943172599137","36.7145833488426","0"
