"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"426024","7893123","2007-06-02","2007-06-02","21.4742738911629","40.3131146932809","37.0729166823907","0"
"426025","7893133","2007-06-01","2007-06-01","21.4741930829525","39.7038321352821","37.056250015714","0"
"426026","7893154","2007-06-13","2007-06-13","21.4739512989879","39.0254942506513","37.0062500156839","0"
"426027","7893171","2007-06-02","2007-06-02","21.4737699551702","39.1366375856369","36.9687500156614","0"
"460836","7857420","2007-06-10","2007-06-13","42.9502022231936","35.5654280163135","37.2437500158273","3"
"460871","7857418","2007-06-13","2007-06-13","85.9028494148254","35.9097479616556","37.2468750590245","0"
"460876","7857343","2007-06-06","2007-06-09","64.4842399037004","28.2530385651314","41.1840278550609","3"
"460877","7857344","2007-06-09","2007-06-09","21.4944624897003","27.7076186686493","41.1729166850298","0"
"460878","7857345","2007-06-02","2007-06-02","64.4833459645748","27.7175141305892","41.1701389661377","0"
"460879","7857346","2007-06-02","2007-06-02","21.4904770293474","39.0691014886335","40.3729166844866","0"
"460880","7857347","2007-06-01","2007-06-01","21.4903734120369","39.0406267103374","40.3520833511393","0"
"460881","7857348","2007-06-03","2007-06-03","21.4903734496593","39.0570291863728","40.3520833511393","0"
"460882","7857349","2007-06-04","2007-06-04","42.9806434428692","39.0673979378695","40.3416667488029","0"
"460883","7857350","2007-06-08","2007-06-08","21.489814652729","29.6581981708179","40.2395833510642","0"
"460884","7857351","2007-06-06","2007-06-06","21.4897939812422","28.9577413864713","40.2354166843947","0"
"460885","7857352","2007-06-02","2007-06-03","150.428910632515","28.9445679665869","40.2264882908068","1"
"460886","7857353","2007-06-02","2007-06-02","21.4890493110895","29.4983439862248","40.085416684295","0"
"460887","7857356","2007-06-12","2007-06-13","107.418860797906","31.0890156348128","39.0179168211012","1"
"460888","7857365","2007-06-14","2007-06-14","21.4758895548701","35.844370172212","37.406250015926","0"
"460889","7857368","2007-06-07","2007-06-07","21.4758490332127","35.9347906989037","37.3979166825876","0"
"460890","7857370","2007-06-06","2007-06-14","128.854931879938","35.9102758796981","37.3923611784943","8"
"460891","7857373","2007-06-11","2007-06-11","64.4283597980261","35.9598469878989","37.3881945027158","0"
"460892","7857380","2007-06-14","2007-06-14","21.4755860786915","35.741141025114","37.343750015888","0"
"460893","7857383","2007-06-07","2007-06-07","21.4755054011703","35.9847247825191","37.3270833492112","0"
"460894","7857384","2007-06-09","2007-06-11","85.9017177484035","35.8344881035356","37.3114583925026","2"
"460895","7857386","2007-06-09","2007-06-11","128.853378740597","35.9861024307232","37.3062501561536","2"
"460896","7857388","2007-06-10","2007-06-11","42.9507881592989","35.942326345957","37.304166740247","1"
"460897","7857389","2007-06-09","2007-06-09","42.9507074258566","35.8912051816338","37.2958334068912","0"
"460898","7857394","2007-06-10","2007-06-10","42.9506265081882","35.5572925821974","37.2875000735354","0"
"460899","7857396","2007-06-13","2007-06-13","42.9506265173197","36.3690431308716","37.2875000735354","0"
"460900","7857397","2007-06-09","2007-06-12","42.9505862451792","35.8590587229208","37.2833334068575","3"
"460901","7857406","2007-06-09","2007-06-09","64.4256470463991","35.8305085314485","37.2673611781861","0"
"460902","7857413","2007-06-14","2007-06-14","21.4751617591262","35.9089815070287","37.2562500158349","0"
"460903","7857415","2007-06-05","2007-06-10","64.4253031990886","35.5418749602312","37.2437501694012","5"
"460904","7857416","2007-06-12","2007-06-12","21.4751212147593","35.700870384651","37.2479166824965","0"
"460905","7857419","2007-06-13","2007-06-13","21.4751010561943","35.5523428698763","37.2437500158273","0"
"460906","7857421","2007-06-10","2007-06-10","21.4751009765029","35.6779602756731","37.2437500158273","0"
"460907","7857425","2007-06-10","2007-06-10","21.4750808189988","35.702156811554","37.2395833491581","0"
"460908","7857426","2007-06-13","2007-06-13","21.4750003616929","35.9349660255652","37.2229166824813","0"
"460909","7857427","2007-06-07","2007-06-12","64.4249194178104","35.5521110572415","37.217361178063","5"
"460910","7857432","2007-06-12","2007-06-12","21.4749397617102","35.5470947752525","37.2104166824738","0"
"460911","7857436","2007-06-11","2007-06-11","21.4748993305802","35.8831956802819","37.2020833491354","0"
"460912","7857439","2007-06-11","2007-06-11","21.4748385175824","35.7988003888394","37.1895833491278","0"
"460913","7857447","2007-06-09","2007-06-10","64.4242959776759","36.0423196175533","37.1701389602655","1"
"460914","7857448","2007-06-13","2007-06-13","42.9494956593275","37.2958688438237","37.1708334065547","0"
"460915","7857449","2007-06-10","2007-06-10","42.949475486064","35.6555929928854","37.1687500157819","0"
"460916","7857454","2007-06-13","2007-06-13","42.949394540894","35.8555649885247","37.1604166824435","0"
"460917","7857456","2007-06-09","2007-06-09","21.4746772499204","35.898026793621","37.1562500157743","0"
"460918","7857457","2007-06-08","2007-06-13","214.746091554868","35.9131581891206","37.1495836943062","5"
"460919","7857458","2007-06-13","2007-06-13","42.9493543867111","36.1149885808387","37.1562500157743","0"
"460920","7857459","2007-06-10","2007-06-10","42.9493141616583","35.3027038814501","37.1520833491052","0"
"460921","7857461","2007-06-11","2007-06-13","107.373645531499","36.0976902225025","37.1495834112854","2"
"460923","7857463","2007-06-06","2007-06-09","107.373454626656","30.6392961782926","37.1345836611285","3"
"460924","7857466","2007-06-10","2007-06-10","21.4745763768077","35.825421247431","37.1354166824284","0"
"460925","7857467","2007-06-11","2007-06-11","21.4745762528419","35.9404054574305","37.1354166824284","0"
"460926","7857468","2007-06-11","2007-06-11","21.4745762911677","36.1076552174296","37.1354166824284","0"
"460927","7857469","2007-06-13","2007-06-13","21.474535848403","35.8267022317341","37.1270833490901","0"
"460928","7857472","2007-06-10","2007-06-12","42.9489305775046","35.7832266643653","37.1125000730648","2"
"460929","7857473","2007-06-07","2007-06-14","257.692978925002","35.8122628028248","37.1020835400718","7"
"460930","7857474","2007-06-11","2007-06-11","21.474455147028","35.8397152857761","37.1104166824133","0"
"460931","7857479","2007-06-10","2007-06-10","21.4743543750286","35.7671801421889","37.0895833490674","0"
"460932","7857482","2007-06-09","2007-06-10","42.9486686043859","35.8148334206927","37.0854166823983","1"
"460933","7857486","2007-06-12","2007-06-12","21.4742535498977","35.7364652528763","37.0687500157215","0"
"460934","7857488","2007-06-06","2007-06-06","21.4742133465409","35.7690892447914","37.0604166823832","0"
"460935","7857498","2007-06-10","2007-06-10","21.473870907712","35.8087832828387","36.9895833490072","0"
"460936","7857499","2007-06-07","2007-06-07","21.4738504346967","35.7963894426879","36.985416682338","0"
"460937","7857501","2007-06-09","2007-06-09","21.4737499091744","35.8439543171938","36.9645833489922","0"
"460938","7857505","2007-06-09","2007-06-09","21.4735083338737","35.737060586332","36.9145833489622","0"
"460939","7857509","2007-06-13","2007-06-13","21.4726235132813","35.3967998332228","36.7312500155192","0"
"460940","7857513","2007-06-11","2007-06-11","21.4723824567437","35.4672972999851","36.6812500154893","0"
"460941","7857514","2007-06-11","2007-06-11","21.4723421261549","35.4530657443714","36.6729166821511","0"
"460942","7857515","2007-06-11","2007-06-11","21.4723222604871","35.466730154508","36.6687500154819","0"
"460943","7857516","2007-06-08","2007-06-08","21.4722819524765","35.5408022265943","36.6604166821436","0"
"460944","7857517","2007-06-07","2007-06-10","128.833793260479","35.5507408661147","36.644444667962","3"
"460945","7857519","2007-06-09","2007-06-14","472.364317718399","36.2606506964904","36.3712127833776","5"
"460946","7857520","2007-06-08","2007-06-08","42.9404784068584","36.4236868618874","36.2354166818922","0"
"480462","7857375","2007-06-16","2007-06-16","21.4757884970665","36.99331722478","37.38541668258","0"
"480463","7857377","2007-06-18","2007-06-18","21.4756668823838","37.0072012699887","37.3604166825648","0"
"480464","7857491","2007-06-24","2007-06-24","21.4741528157711","35.7005514325397","37.0479166823757","0"
"480476","7857354","2007-06-15","2007-06-21","107.445184819269","32.9978311039184","40.0829167454952","6"
"480477","7857355","2007-06-15","2007-06-15","107.433800441933","32.8871244208864","39.3887500569761","0"
"480478","7857357","2007-06-29","2007-07-01","42.9601679267764","26.8530697491362","38.2666667428775","2"
"480479","7857358","2007-06-19","2007-06-19","21.4792587032318","27.6407360539417","38.0979166830184","0"
"480480","7857359","2007-06-16","2007-06-25","708.72523694998","36.8932624397042","37.5470334546439","9"
"480481","7857360","2007-06-18","2007-06-26","236.239727448344","36.8636765532909","37.5123108628182","8"
"480482","7857361","2007-06-24","2007-06-24","42.9518599037886","36.9211593226028","37.4145833492644","0"
"480483","7857362","2007-06-16","2007-07-01","2362.32594050027","36.9678612180117","37.3789433318214","15"
"480484","7857363","2007-06-21","2007-06-21","64.4286712235689","36.8983131455676","37.4090278358581","0"
"480485","7857366","2007-06-15","2007-06-15","21.4758691463113","35.9315436383001","37.4020833492568","0"
"480486","7857371","2007-06-10","2007-06-17","343.612248764217","35.9239318746937","37.3807294683405","7"
"480487","7857372","2007-06-20","2007-06-20","21.4758086279035","35.951772753788","37.3895833492492","0"
"480488","7857374","2007-06-24","2007-06-24","64.4274054591298","36.9579788151294","37.3881945118174","0"
"480489","7857402","2007-06-09","2007-06-15","386.552128813839","35.9019853383857","37.2726857028492","6"
"480490","7857403","2007-06-20","2007-06-20","21.475242603159","35.9274016969833","37.2729166825116","0"
"480491","7857453","2007-06-20","2007-06-20","42.9494146847606","35.9245227038271","37.162500073199","0"
"480492","7857378","2007-06-08","2007-06-21","5368.84098790381","35.7439113752925","37.2973581144112","13"
"480493","7857381","2007-06-07","2007-06-17","536.885093365669","35.9650339624476","37.3249172754908","10"
"480494","7857385","2007-06-06","2007-06-22","7108.25962014731","36.0524547785473","37.2462877714718","16"
"480495","7857390","2007-06-12","2007-06-15","85.9013738121389","35.9478239283958","37.2937501312468","3"
"480496","7857391","2007-06-17","2007-06-17","21.4753434625983","35.9321113095496","37.2937500158576","0"
"480497","7857434","2007-06-19","2007-06-20","128.847434286654","35.9724888269708","37.208333406656","1"
"480498","7857438","2007-06-25","2007-06-26","64.4240020316839","35.7299484572736","37.1951389557897","1"
"480499","7857492","2007-06-17","2007-06-17","21.4741526106358","35.7370950985523","37.0479166823756","0"
"480500","7857393","2007-06-25","2007-07-11","1524.75044589661","36.8231139103488","37.2903481833113","16"
"480501","7857395","2007-06-20","2007-06-20","21.4753233426571","35.9458330851797","37.2895833491884","0"
"480502","7857398","2007-06-17","2007-06-17","21.4752830115795","35.512446096928","37.28125001585","0"
"480503","7857399","2007-06-17","2007-06-17","21.4752828047395","35.5857594118813","37.28125001585","0"
"480504","7857452","2007-06-18","2007-06-18","21.4747175435781","35.9124415453359","37.1645833491127","0"
"480505","7857404","2007-06-18","2007-06-24","515.405859841073","35.5613780698902","37.2550357192133","6"
"480506","7857407","2007-06-25","2007-06-25","21.4752223910213","36.8312061869886","37.2687500158424","0"
"480507","7857408","2007-06-18","2007-06-18","21.4752021669745","35.9286612153168","37.2645833491733","0"
"480508","7857409","2007-06-11","2007-06-22","1589.1577816317","36.3853770944794","37.2410499525066","11"
"480509","7857410","2007-06-13","2007-06-16","128.851010887051","35.5571520933846","37.2576390327558","3"
"480510","7857411","2007-06-25","2007-06-25","42.9503432887673","35.6194281020977","37.2583334067901","0"
"480511","7857412","2007-06-06","2007-06-20","1675.05464886544","35.8636730838924","37.2322671129018","14"
"480512","7857417","2007-06-12","2007-06-17","85.9000900114536","35.7339058468448","37.2458334067572","5"
"480513","7857422","2007-06-15","2007-06-20","408.025147133124","35.6973700530192","37.2393642088008","5"
"480514","7857428","2007-06-11","2007-06-23","493.922749453604","35.7985729177185","37.2058887242007","12"
"480515","7857440","2007-06-27","2007-07-03","493.919273344994","36.9071771805036","37.1788956188464","6"
"480516","7857441","2007-06-09","2007-06-24","579.817745598352","35.6354304319922","37.1701395684349","15"
"480517","7857443","2007-06-23","2007-06-23","21.47481840204","36.9003580619617","37.1854166824586","0"
"480518","7857445","2007-06-18","2007-06-18","21.4747779224038","36.0438892196011","37.1770833491203","0"
"480519","7857450","2007-06-30","2007-07-15","257.698432848728","35.7477483157801","37.1673612725543","15"
"480520","7857451","2007-06-25","2007-06-25","21.4747175592542","35.7346701232586","37.1645833491127","0"
"480521","7857455","2007-06-19","2007-06-19","21.4746973825216","36.0307124698766","37.1604166824435","0"
"480522","7857460","2007-06-19","2007-06-26","300.644175743294","35.7259897625669","37.1422623470742","7"
"480523","7857462","2007-06-16","2007-06-16","21.4746167303443","35.9182290927331","37.1437500157668","0"
"480524","7857464","2007-06-14","2007-06-15","64.4236885191917","35.6725414147241","37.1326389556363","1"
"480525","7857465","2007-06-19","2007-06-19","21.4745761756063","35.6947573724317","37.1354166824284","0"
"480526","7857470","2007-06-14","2007-06-18","42.9490519313693","35.9119426029617","37.1250000730983","4"
"480527","7857471","2007-06-18","2007-06-19","42.9490316559434","35.7698602926122","37.1229166824209","1"
"480528","7857475","2007-06-14","2007-06-24","408.014023670554","35.7116126882252","37.0906811408571","10"
"480529","7857476","2007-06-14","2007-06-19","107.371953524554","35.8020638805045","37.0970834773934","5"
"480530","7857477","2007-06-18","2007-06-19","107.372148297596","35.7705722807846","37.0879168327828","1"
"480531","7857478","2007-06-25","2007-06-25","21.4743746800303","35.8161598872678","37.0937500157366","0"
"480532","7857480","2007-06-20","2007-06-20","21.4743542852402","35.7880737121879","37.0895833490674","0"
"480533","7857481","2007-06-18","2007-06-18","21.4743543668866","35.8141906746867","37.0895833490674","0"
"480534","7857483","2007-06-13","2007-06-25","408.008968618214","35.7548367424469","37.0628296048233","12"
"480535","7857484","2007-06-18","2007-06-18","21.4742737457037","35.7384287069845","37.0729166823907","0"
"480536","7857485","2007-06-22","2007-06-22","21.474273635602","35.9003182795589","37.0729166823907","0"
"480537","7857487","2007-06-13","2007-06-17","64.4226801326275","35.7425505736423","37.0631945110182","4"
"480538","7857489","2007-06-17","2007-06-18","773.070306886292","36.6667283554396","37.0493068046828","1"
"480539","7857490","2007-06-22","2007-06-22","21.4741728031635","35.7338362929198","37.0520833490448","0"
"480540","7857493","2007-06-10","2007-06-20","408.00585322113","35.7676300555806","37.0211628812771","10"
"480541","7857494","2007-06-26","2007-06-27","107.370362710762","36.6664884114384","37.028750074419","1"
"480542","7857495","2007-06-29","2007-07-01","171.791977456141","36.6630002989105","37.0098959959642","2"
"480543","7857496","2007-06-17","2007-06-17","21.4739308595538","35.8407567140399","37.0020833490147","0"
"480549","7857497","2007-06-09","2007-06-21","4831.56894761498","35.7921905321346","36.9339776373013","12"
"480550","7857502","2007-06-15","2007-06-15","21.4737094659328","35.8661028443729","36.9562500156538","0"
"480551","7857506","2007-06-19","2007-06-19","21.473206340611","35.817170456006","36.8520833489247","0"
"480552","7857507","2007-06-20","2007-06-20","21.4731662754059","35.7976470878469","36.8437500155864","0"
"480553","7857508","2007-06-22","2007-06-22","21.4726233337879","35.3760041808276","36.7312500155192","0"
"480554","7857510","2007-06-21","2007-06-21","21.4725832213759","35.3617687692983","36.7229166821809","0"
"480555","7857511","2007-06-20","2007-06-22","322.084898157501","35.5392367083937","36.7087503049782","2"
"480556","7857512","2007-06-13","2007-06-17","64.4171470211625","35.456906503684","36.6812501659531","4"
"480557","7857518","2007-06-21","2007-06-21","85.8866004743099","30.2562135033251","36.5291667381789","0"
"480558","7857521","2007-06-16","2007-06-16","42.9403782892942","36.4007577073007","36.2250000707123","0"
"500598","7893006","2007-06-26","2007-06-28","171.8023568313","42.4451540547289","37.270833402807","2"
"500618","7893007","2007-06-28","2007-06-28","21.4752223470807","39.7789592729522","37.2687500158424","0"
"500619","7893008","2007-06-28","2007-06-28","21.4752020857215","39.7872292758786","37.2645833491733","0"
"500620","7893009","2007-06-30","2007-06-30","21.4751820469022","42.4392829298304","37.2604166825041","0"
"500628","7892955","2007-06-28","2007-07-01","214.774941136324","41.9610100919519","37.6341669141202","3"
"500629","7892979","2007-06-25","2007-06-28","365.09761069361","42.0238416429717","37.5162998477576","3"
"500630","7892982","2007-06-24","2007-06-24","42.9525885044575","42.0518972345152","37.4895833493101","0"
"500631","7892983","2007-06-24","2007-06-26","343.620029464626","42.042688322205","37.4679689137079","2"
"500632","7892985","2007-06-24","2007-07-01","1675.07699720767","40.1061717681588","37.3306639474571","7"
"500633","7892986","2007-06-26","2007-06-28","150.328039283407","42.4995497979475","37.3419643601895","2"
"500634","7892990","2007-06-24","2007-06-24","42.9507680204868","39.5530113224261","37.302083349196","0"
"500635","7892991","2007-06-24","2007-06-24","21.4753839678526","41.3994470913462","37.302083349196","0"
"500636","7892993","2007-06-27","2007-07-01","279.180811844254","39.5236717931601","37.2857377171141","4"
"500637","7892994","2007-06-24","2007-06-24","21.4753435562372","41.3948606857966","37.2937500158576","0"
"500638","7893001","2007-06-24","2007-06-24","42.950606297922","41.4033685600463","37.2854166825192","0"
"500639","7893076","2007-06-26","2007-06-26","42.9490720504284","40.1250703428141","37.1270833490901","0"
"500640","7893012","2007-06-28","2007-07-04","515.404354927552","39.6213869714224","37.2512161537913","6"
"500641","7893015","2007-06-20","2007-06-22","214.750789406419","40.3256014242557","37.2375003836594","2"
"500642","7893017","2007-06-26","2007-06-26","42.9502022654533","39.778845169079","37.2437500158273","0"
"500643","7893018","2007-06-23","2007-06-25","322.132379383469","42.4381978855829","37.2368057961085","2"
"500644","7893020","2007-06-26","2007-06-26","21.4750808914781","40.2136658889508","37.2395833491581","0"
"500646","7893022","2007-06-26","2007-06-27","128.852556967044","39.7785817912048","37.2333334117364","1"
"500649","7893027","2007-06-26","2007-06-26","107.372864801693","40.1470597858168","37.2245834007574","0"
"500650","7893029","2007-06-27","2007-06-27","21.4750001044869","39.7914014039064","37.2229166824813","0"
"500651","7893030","2007-06-27","2007-06-27","21.4749797989368","39.4804962774286","37.2187500158121","0"
"500654","7893035","2007-06-26","2007-06-26","42.9499196145654","40.20818453737","37.214583349143","0"
"500655","7893036","2007-06-22","2007-06-22","42.9499202780843","40.3546815012012","37.214583349143","0"
"500656","7893037","2007-06-20","2007-06-21","64.4248593968868","40.7262782311879","37.2131945113861","1"
"500657","7893038","2007-06-27","2007-06-27","21.4749394787431","39.7691133908294","37.2104166824738","0"
"500658","7893039","2007-06-23","2007-06-23","64.4237413413048","39.0923646995124","37.2034722792991","0"
"500659","7893040","2007-06-23","2007-06-27","128.849330297101","40.1477060068398","37.2041667349211","4"
"500660","7893041","2007-06-23","2007-07-03","2576.9739720378","42.3875584029733","37.1801411342577","10"
"500661","7893042","2007-06-20","2007-06-20","21.4748992881179","39.7176416943593","37.2020833491354","0"
"500662","7893043","2007-06-20","2007-06-24","42.9497982643723","40.049820851104","37.2020833491354","4"
"500663","7893044","2007-06-22","2007-06-22","85.8990223531723","40.3040887919862","37.203125058934","0"
"500664","7893045","2007-06-23","2007-06-25","42.9497781112671","40.3468840374341","37.2000000732998","2"
"500665","7893046","2007-06-24","2007-06-27","1417.32990608245","41.4769990780043","37.1725411367758","3"
"500666","7893047","2007-06-20","2007-06-20","21.4748790987372","40.3222313518139","37.1979166824662","0"
"500667","7893048","2007-06-20","2007-06-24","472.443879669881","40.4634323499463","37.1814404430651","4"
"500668","7893049","2007-06-20","2007-06-22","42.9497176623702","39.0934325549284","37.193750015797","2"
"500669","7893051","2007-06-23","2007-06-23","21.4748588099718","40.2833918680433","37.193750015797","0"
"500670","7893053","2007-06-20","2007-06-20","21.4748386878848","40.2707083926909","37.1895833491278","0"
"500671","7893054","2007-06-25","2007-06-25","21.4748385977864","40.3805447296276","37.1895833491278","0"
"500672","7893056","2007-06-24","2007-06-24","64.4254210561156","40.297382314716","37.1840278345017","0"
"500673","7893057","2007-06-25","2007-06-25","21.4748183447957","40.3626267937233","37.1854166824586","0"
"500674","7893058","2007-06-24","2007-06-26","64.4243542651176","40.3920364822747","37.1784722890821","2"
"500675","7893059","2007-06-22","2007-06-22","21.4747982524514","42.3895333983114","37.1812500157894","0"
"500676","7893060","2007-06-24","2007-06-24","21.4747780054927","40.4941394518513","37.1770833491203","0"
"500677","7893062","2007-06-26","2007-06-26","21.4747175173879","40.1109842491015","37.1645833491127","0"
"500678","7893063","2007-06-25","2007-06-25","21.4746973823905","39.0578883416017","37.1604166824435","0"
"500679","7893064","2007-06-26","2007-06-26","21.4746770631433","40.1117906610305","37.1562500157743","0"
"500680","7893065","2007-06-18","2007-06-18","21.4746570251226","39.9579767685123","37.1520833491052","0"
"500681","7893066","2007-06-26","2007-06-26","21.474657057023","40.146174212571","37.1520833491052","0"
"500682","7893067","2007-06-23","2007-06-23","21.4746571223855","40.198451280365","37.1520833491052","0"
"500683","7893068","2007-06-26","2007-06-26","85.8985072425842","40.4904704230102","37.1458334064876","0"
"500684","7893069","2007-06-24","2007-06-25","64.4238298060417","39.0450788682202","37.1423611778788","1"
"500685","7893071","2007-06-26","2007-06-26","64.4242780308604","42.4982249491471","37.1451389663551","0"
"500686","7893073","2007-06-27","2007-06-29","150.31994318459","40.3256365583644","37.1258929498753","2"
"500687","7893074","2007-06-23","2007-07-03","2147.42862730734","40.4867681172739","37.0983785976778","10"
"500688","7893075","2007-06-27","2007-06-29","1632.02976022754","40.0107106144229","37.1271947947786","2"
"500689","7893077","2007-06-26","2007-06-29","450.96477677269","40.372481953652","37.1120050603997","3"
"500690","7893078","2007-06-24","2007-06-24","85.8980228382111","39.0400690935574","37.1208334064205","0"
"500691","7893079","2007-06-19","2007-06-19","21.4744956756115","38.8796197270574","37.1187500157517","0"
"500692","7893080","2007-06-20","2007-06-24","150.321287599564","38.9052336227273","37.113392985193","4"
"500693","7893081","2007-06-18","2007-06-24","880.451334869814","39.0804413733161","37.0984259873707","6"
"500694","7893082","2007-06-24","2007-06-24","21.4744754621029","38.8827052591931","37.1145833490825","0"
"500695","7893083","2007-06-26","2007-06-26","42.9489104649663","40.1423620585356","37.1104166824133","0"
"500696","7893085","2007-06-25","2007-06-25","21.4744552214503","40.4375649032969","37.1104166824133","0"
"500697","7893087","2007-06-22","2007-06-24","64.4233053815126","38.9672440467634","37.1062500157442","2"
"500698","7893088","2007-06-21","2007-06-21","21.4744350672007","39.0456121718153","37.1062500157442","0"
"500700","7893090","2007-06-27","2007-07-04","150.320803677845","40.2837615629258","37.0991075327431","7"
"500701","7893091","2007-06-20","2007-06-24","193.269334442996","41.3525851171039","37.1020834405448","4"
"500702","7893093","2007-06-24","2007-06-24","21.4744146339417","39.0225674094762","37.102083349075","0"
"500703","7893095","2007-06-25","2007-07-02","365.065779618561","40.5661211258736","37.0893393112358","7"
"500704","7893097","2007-06-24","2007-06-24","21.4743945248604","38.9577336527062","37.0979166824058","0"
"500705","7893098","2007-06-20","2007-07-03","558.332440191162","40.2387976638039","37.0865399019319","13"
"500706","7893100","2007-06-27","2007-07-01","300.641002115738","40.3208029093006","37.0901788770224","4"
"500707","7893101","2007-06-17","2007-06-17","21.4743947558641","41.2249353161625","37.0979166824058","0"
"500708","7893102","2007-06-23","2007-07-01","365.066506744957","41.2712588109287","37.0932601045604","8"
"500709","7893192","2007-06-23","2007-06-23","21.4733673333645","39.1042994451042","36.885416682278","0"
"500710","7893103","2007-06-18","2007-06-22","279.165994734383","41.3986260418944","37.0892630287371","4"
"500712","7893106","2007-06-23","2007-07-06","880.45049033823","40.61575559152","37.082673325706","13"
"500714","7893109","2007-06-20","2007-06-21","42.9486889076352","39.0463973869597","37.0875000729978","1"
"500715","7893110","2007-06-27","2007-06-27","21.474354388392","40.4316696444706","37.0895833490674","0"
"500716","7893115","2007-06-15","2007-06-17","193.267225656641","38.1420659999436","37.080324217335","2"
